trade_id,season,trade_date,gave,received,pick_season,pick_round,pick_number,conditional,pfr_id,pfr_name
365,2009,2009-10-20,PHI,STL,2009,3,,0,,
365,2009,2009-10-20,STL,PHI,,,,,WithWi20,Will Witherspoon
366,2010,2010-03-05,CLE,DET,,,,,WillCo21,Corey Williams
366,2010,2010-03-05,CLE,DET,2010,7,,0,,
366,2010,2010-03-05,DET,CLE,2010,5,146,0,ThomCa99,Cam Thomas
366,2010,2010-03-05,DET,CLE,2010,7,214,0,ShulMi01,Mickey Shuler
367,2010,2010-03-05,NYJ,SD,2010,7,,0,,
367,2010,2010-03-05,SD,NYJ,,,,,CromAn20,Antonio Cromartie
368,2010,2010-03-06,ARI,BAL,,,,,BoldAn00,Anquan Boldin
368,2010,2010-03-06,ARI,BAL,2010,5,157,0,JoneAr22,Arthur Jones
368,2010,2010-03-06,BAL,ARI,2010,3,88,0,RobeAn00,Andre Roberts
368,2010,2010-03-06,BAL,ARI,2010,4,123,0,WoodAl99,Al Woods
369,2010,2010-03-08,ARI,NYJ,2010,7,,0,,
369,2010,2010-03-08,ARI,NYJ,2010,4,124,0,NorwEr99,Eric Norwood
369,2010,2010-03-08,NYJ,ARI,,,,,RhodKe20,Kerry Rhodes
370,2010,2010-03-08,ATL,DET,,,,,HousCh99,Chris Houston
370,2010,2010-03-08,ATL,DET,2010,5,149,0,DaviHa21,Hall Davis
370,2010,2010-03-08,DET,ATL,2010,6,171,0,SchiSh99,Shann Schillinger
370,2010,2010-03-08,DET,ATL,2011,7,210,0,JackAn00,Andrew Jackson
371,2010,2010-03-09,CLE,SEA,2011,7,209,0,CulbJo00,Johnny Culbreath
371,2010,2010-03-09,SEA,CLE,,,,,WallSe00,Seneca Wallace
372,2010,2010-03-09,PHI,TB,,,,,BrowRe01,Reggie Brown
372,2010,2010-03-09,TB,PHI,2011,6,184,0,CartDa01,David Carter
373,2010,2010-03-15,CLE,DEN,,,,,QuinBr00,Brady Quinn
373,2010,2010-03-15,DEN,CLE,,,,,HillPe00,Peyton Hillis
373,2010,2010-03-15,DEN,CLE,2011,6,168,0,LoveDe00,Demarcus Love
373,2010,2010-03-15,DEN,CLE,2012,5,160,0,MillRy00,Ryan Miller
374,2010,2010-03-15,CLE,OAK,,,,,WimbKa20,Kamerion Wimbley
374,2010,2010-03-15,OAK,CLE,2010,3,85,0,McCoCo00,Colt McCoy
375,2010,2010-03-15,DET,SF,2010,7,,0,,
375,2010,2010-03-15,SF,DET,,,,,HillSh00,Shaun Hill
376,2010,2010-03-17,PHI,SEA,,,,,ClemCh23,Chris Clemons
376,2010,2010-03-17,PHI,SEA,2010,4,127,0,WilsE.99,E.J. Wilson
376,2010,2010-03-17,SEA,PHI,,,,,TappDa20,Darryl Tapp
377,2010,2010-03-18,SD,SEA,,,,,WhitCh02,Charlie Whitehurst
377,2010,2010-03-18,SD,SEA,2010,2,60,0,TateGo00,Golden Tate
377,2010,2010-03-18,SEA,SD,2010,2,40,0,MisiKo99,Koa Misi
377,2010,2010-03-18,SEA,SD,2011,3,89,0,WrigSh00,Shareece Wright
378,2010,2010-04-02,CLE,PHI,,,,,HallAl99,Alex Hall
378,2010,2010-04-02,CLE,PHI,2010,4,105,0,LindTr99,Trevard Lindley
378,2010,2010-04-02,CLE,PHI,2010,5,137,0,CoxxPe99,Perrish Cox
378,2010,2010-04-02,PHI,CLE,,,,,BrowSh20,Sheldon Brown
378,2010,2010-04-02,PHI,CLE,,,,,GocoCh99,Chris Gocong
379,2010,2010-04-05,PHI,WAS,,,,,McNaDo00,Donovan McNabb
379,2010,2010-04-05,WAS,PHI,2010,2,37,0,AlleNa99,Nate Allen
379,2010,2010-04-05,WAS,PHI,2010,4,104,0,VernAl99,Alterraun Verner
380,2010,2010-04-05,DET,SEA,,,,,HendRo99,Robert Henderson
380,2010,2010-04-05,DET,SEA,2010,5,133,0,ChanKa99,Kam Chancellor
380,2010,2010-04-05,SEA,DET,,,,,SimsRo20,Rob Sims
380,2010,2010-04-05,SEA,DET,2010,7,213,0,YounWi99,Willie Young
381,2010,2010-04-12,NYJ,PIT,2010,5,155,0,SkelJo00,John Skelton
381,2010,2010-04-12,PIT,NYJ,,,,,HolmSa00,Santonio Holmes
382,2010,2010-04-14,DEN,MIA,,,,,MarsBr00,Brandon Marshall
382,2010,2010-04-14,MIA,DEN,2010,2,43,0,KindSe99,Sergio Kindle
382,2010,2010-04-14,MIA,DEN,2011,2,46,0,FranOr00,Orlo Franklin
383,2010,2010-04-16,MIA,SF,,,,,GinnTe00,Ted Ginn
383,2010,2010-04-16,SF,MIA,2010,5,145,0,CarrNo00,Nolan Carroll
384,2010,2010-04-19,DEN,DET,,,,,ScheTo00,Tony Scheffler
384,2010,2010-04-19,DEN,DET,2010,7,220,0,ChanJa98,Jamar Chaney
384,2010,2010-04-19,PHI,DEN,2010,5,137,0,CoxxPe99,Perrish Cox
384,2010,2010-04-19,DET,PHI,,,,,SimsEr20,Ernie Sims
385,2010,2010-04-21,PIT,TB,2010,7,225,0,ThomSy99,Syd'Quan Thompson
385,2010,2010-04-21,TB,PIT,,,,,LeftBy00,Byron Leftwich
386,2010,2010-04-21,STL,WAS,,,,,CarrAd99,Adam Carriker
386,2010,2010-04-21,STL,WAS,2010,5,163,0,JoneRe99,Reshad Jones
386,2010,2010-04-21,STL,WAS,2010,7,208,0,WelcTh20,Thomas Welch
386,2010,2010-04-21,WAS,STL,2010,5,135,0,FranDo99,Dominique Franks
386,2010,2010-04-21,WAS,STL,2010,7,211,0,JohnMa99,Marquis Johnson
387,2010,2010-04-22,JAX,OAK,,,,,GrovQu99,Quentin Groves
387,2010,2010-04-22,OAK,JAX,2010,5,158,0,TennMa20,Matt Tennant
388,2010,2010-04-22,DEN,SF,2010,1,11,0,DaviAn27,Anthony Davis
388,2010,2010-04-22,SF,DEN,2010,1,13,0,GrahBr99,Brandon Graham
388,2010,2010-04-22,SF,DEN,2010,4,113,0,HernAa00,Aaron Hernandez
389,2010,2010-04-22,MIA,SD,2010,1,12,0,MathRy00,Ryan Mathews
389,2010,2010-04-22,MIA,SD,2010,4,110,0,StucDa20,Darrell Stuckey
389,2010,2010-04-22,MIA,SD,2010,6,173,0,DixoAn00,Anthony Dixon
389,2010,2010-04-22,SD,MIA,,,,,DobbTi20,Tim Dobbins
389,2010,2010-04-22,SD,MIA,2010,1,28,0,OdriJa99,Jared Odrick
389,2010,2010-04-22,SD,MIA,2010,2,40,0,MisiKo99,Koa Misi
389,2010,2010-04-22,SD,MIA,2010,4,126,0,OwusAk99,Akwasi Owusu-Ansah
390,2010,2010-04-22,DEN,PHI,2010,1,13,0,GrahBr99,Brandon Graham
390,2010,2010-04-22,PHI,DEN,2010,1,24,0,BryaDe01,Dez Bryant
390,2010,2010-04-22,PHI,DEN,2010,3,70,0,DickEd00,Ed Dickson
390,2010,2010-04-22,PHI,DEN,2010,3,87,0,DeckEr00,Eric Decker
391,2010,2010-04-22,DEN,NE,2010,1,24,0,BryaDe01,Dez Bryant
391,2010,2010-04-22,DEN,NE,2010,4,113,0,HernAa00,Aaron Hernandez
391,2010,2010-04-22,NE,DEN,2010,1,22,0,ThomDe03,Demaryius Thomas
392,2010,2010-04-22,BAL,DEN,2010,1,25,0,TeboTi00,Tim Tebow
392,2010,2010-04-22,DEN,BAL,2010,2,43,0,KindSe99,Sergio Kindle
392,2010,2010-04-22,DEN,BAL,2010,3,70,0,DickEd00,Ed Dickson
392,2010,2010-04-22,DEN,BAL,2010,4,114,0,PittDe00,Dennis Pitta
393,2010,2010-04-22,DET,MIN,2010,2,34,0,CookCh99,Chris Cook
393,2010,2010-04-22,DET,MIN,2010,4,100,0,GrifEv99,Everson Griffen
393,2010,2010-04-22,DET,MIN,2010,7,214,0,ShulMi01,Mickey Shuler
393,2010,2010-04-22,MIN,DET,2010,1,30,0,BestJa00,Jahvid Best
393,2010,2010-04-22,MIN,DET,2010,4,128,0,FoxxJa20,Jason Fox
394,2010,2010-04-22,OAK,TB,2010,2,39,0,BennAr00,Arrelious Benn
394,2010,2010-04-22,TB,OAK,2010,2,42,0,GronRo00,Rob Gronkowski
394,2010,2010-04-22,TB,OAK,2010,5,153,0,LaneAu99,Austen Lane
1405,2010,2010-04-22,DAL,NE,2010,1,27,0,McCoDe99,Devin McCourty
1405,2010,2010-04-22,DAL,NE,2010,3,90,0,PricTa00,Taylor Price
1405,2010,2010-04-22,NE,DAL,2010,1,24,0,BryaDe01,Dez Bryant
1405,2010,2010-04-22,NE,DAL,2010,4,119,0,EddsA.99,A.J. Edds
395,2010,2010-04-23,NE,OAK,2010,2,44,0,HousLa99,Lamarr Houston
395,2010,2010-04-23,NE,OAK,2010,6,190,0,GoetTr99,Travis Goethel
395,2010,2010-04-23,OAK,NE,2010,2,42,0,GronRo00,Rob Gronkowski
396,2010,2010-04-23,ARI,NE,2010,2,58,0,TateBe00,Ben Tate
396,2010,2010-04-23,ARI,NE,2010,3,89,0,EdwaAr00,Armanti Edwards
396,2010,2010-04-23,NE,ARI,2010,2,47,0,WashDa99,Daryl Washington
397,2010,2010-04-23,HOU,MIN,2010,2,51,0,GerhTo00,Toby Gerhart
397,2010,2010-04-23,MIN,HOU,2010,2,62,0,SpikBr99,Brandon Spikes
397,2010,2010-04-23,MIN,HOU,2010,3,93,0,MoeaTo00,Tony Moeaki
398,2010,2010-04-23,DAL,PHI,2010,2,59,0,HardMo00,Montario Hardesty
398,2010,2010-04-23,DAL,PHI,2010,4,125,0,HarbCl00,Clay Harbor
398,2010,2010-04-23,PHI,DAL,2010,2,55,0,LeexSe99,Sean Lee
399,2010,2010-04-23,HOU,NE,2010,2,62,0,SpikBr99,Brandon Spikes
399,2010,2010-04-23,HOU,NE,2010,5,150,0,MeskZo99,Zoltan Mesko
399,2010,2010-04-23,NE,HOU,2010,2,58,0,TateBe00,Ben Tate
400,2010,2010-04-23,CLE,PHI,2010,3,71,0,BurnMo99,Morgan Burnett
400,2010,2010-04-23,CLE,PHI,2010,5,134,0,SappRi99,Ricky Sapp
400,2010,2010-04-23,CLE,PHI,2010,5,146,0,ThomCa99,Cam Thomas
400,2010,2010-04-23,PHI,CLE,2010,2,59,0,HardMo00,Montario Hardesty
401,2010,2010-04-23,GB,PHI,2010,3,86,0,Teo-Da99,Daniel Te'o-Nesheim
401,2010,2010-04-23,GB,PHI,2010,4,122,0,KafkMi00,Mike Kafka
401,2010,2010-04-23,PHI,GB,2010,3,71,0,BurnMo99,Morgan Burnett
402,2010,2010-04-23,SD,SF,2010,3,91,0,BowmNa99,NaVorro Bowman
402,2010,2010-04-23,SD,SF,2010,6,173,0,DixoAn00,Anthony Dixon
402,2010,2010-04-23,SD,SF,2011,4,115,0,HuntKe00,Kendall Hunter
402,2010,2010-04-23,SF,SD,2010,3,79,0,ButlDo99,Donald Butler
403,2010,2010-04-23,CAR,NE,2011,2,33,0,DowlRa00,Ras-I Dowling
403,2010,2010-04-23,NE,CAR,2010,3,89,0,EdwaAr00,Armanti Edwards
404,2010,2010-04-23,HOU,KC,2010,3,93,0,MoeaTo00,Tony Moeaki
404,2010,2010-04-23,KC,HOU,2010,4,102,0,SharDa01,Darryl Sharpton
404,2010,2010-04-23,KC,HOU,2010,5,144,0,McMaSh99,Sherrick McManis
405,2010,2010-04-24,SEA,TEN,2010,4,104,0,VernAl99,Alterraun Verner
405,2010,2010-04-24,SEA,TEN,2010,6,176,0,SmitRu01,Rusty Smith
405,2010,2010-04-24,TEN,SEA,,,,,VickKe99,Kevin Vickerson
405,2010,2010-04-24,TEN,SEA,,,,,WhitLe01,LenDale White
405,2010,2010-04-24,TEN,SEA,2010,4,111,0,ThurWa99,Walter Thurmond
405,2010,2010-04-24,TEN,SEA,2010,6,185,0,McCoAn00,Anthony McCoy
406,2010,2010-04-24,JAX,OAK,2010,4,108,0,FordJa01,Jacoby Ford
406,2010,2010-04-24,OAK,JAX,,,,,MorrKi20,Kirk Morrison
406,2010,2010-04-24,OAK,JAX,2010,5,153,0,LaneAu99,Austen Lane
407,2010,2010-04-24,CAR,NYJ,2010,4,112,0,McKnJo00,Joe McKnight
407,2010,2010-04-24,NYJ,CAR,2010,4,124,0,NorwEr99,Eric Norwood
407,2010,2010-04-24,NYJ,CAR,2010,6,198,0,GettDa00,David Gettis
408,2010,2010-04-24,DAL,MIA,2010,4,119,0,EddsA.99,A.J. Edds
408,2010,2010-04-24,MIA,DAL,2010,4,126,0,OwusAk99,Akwasi Owusu-Ansah
408,2010,2010-04-24,MIA,DAL,2010,6,179,0,YounSa21,Sam Young
409,2010,2010-04-24,ARI,NO,2010,4,123,0,WoodAl99,Al Woods
409,2010,2010-04-24,NO,ARI,2010,4,130,0,SchoOB99,O'Brien Schofield
409,2010,2010-04-24,NO,ARI,2010,6,201,0,CalvJo99,Jorrick Calvin
410,2010,2010-04-24,ATL,STL,2010,5,149,0,DaviHa21,Hall Davis
410,2010,2010-04-24,ATL,STL,2010,6,189,0,SimsEu99,Eugene Sims
410,2010,2010-04-24,STL,ATL,2010,5,135,0,FranDo99,Dominique Franks
411,2010,2010-04-24,NYJ,SEA,,,,,WashLe00,Leon Washington
411,2010,2010-04-24,NYJ,SEA,2010,7,236,0,DaviDe99,Dexter Davis
411,2010,2010-04-24,SEA,NYJ,2010,5,139,0,ConnJo00,John Conner
412,2010,2010-04-24,PHI,SD,2010,5,146,0,ThomCa99,Cam Thomas
412,2010,2010-04-24,SD,PHI,2010,5,159,0,CoopRi00,Riley Cooper
412,2010,2010-04-24,SD,PHI,2011,5,149,0,LewiDi00,Dion Lewis
413,2010,2010-04-24,ARI,PIT,,,,,McFaBr20,Bryant McFadden
413,2010,2010-04-24,ARI,PIT,2010,6,195,0,BrowAn04,Antonio Brown
413,2010,2010-04-24,PIT,ARI,2010,5,155,0,SkelJo00,John Skelton
414,2010,2010-04-24,OAK,WAS,2012,4,109,0,Ta'aAl00,Alameda Ta'amu
414,2010,2010-04-24,WAS,OAK,,,,,CampJa00,Jason Campbell
415,2010,2010-04-24,JAX,NO,2010,5,158,0,TennMa20,Matt Tennant
415,2010,2010-04-24,NO,JAX,2011,4,121,0,ProsCh00,Chris Prosinski
416,2010,2010-04-24,MIA,WAS,2010,6,174,0,,
416,2010,2010-04-24,MIA,WAS,,,,,,Dennis Morris
416,2010,2010-04-24,MIA,WAS,2010,7,219,0,AustTe00,Terrence Austin
416,2010,2010-04-24,WAS,MIA,2010,5,163,0,JoneRe99,Reshad Jones
417,2010,2010-04-24,NE,WAS,2010,7,229,0,CookEr00,Erik Cook
417,2010,2010-04-24,NE,WAS,2010,7,231,0,CapeSe20,Selvish Capers
417,2010,2010-04-24,WAS,NE,2010,7,208,0,WelcTh20,Thomas Welch
418,2010,2010-04-24,DET,PHI,2010,7,220,0,ChanJa98,Jamar Chaney
418,2010,2010-04-24,PHI,DET,2011,6,186,0,SmitD.00,D.J. Smith
419,2010,2010-04-24,DEN,TB,2011,5,135,0,StanRi00,Ricky Stanzi
419,2010,2010-04-24,TB,DEN,2010,7,225,0,ThomSy99,Syd'Quan Thompson
419,2010,2010-04-24,TB,DEN,2010,7,232,0,KirlJa99,Jammie Kirlew
420,2010,2010-04-27,CAR,CHI,,,,,HarrCh20,Chris Harris
420,2010,2010-04-27,CHI,CAR,,,,,WillJa21,Jamar Williams
421,2010,2010-04-29,CHI,STL,,,,,PaynKe99,Kevin Payne
421,2010,2010-04-29,STL,CHI,2010,,,0,,
422,2010,2010-05-10,DAL,STL,,,,,CarpBo20,Bobby Carpenter
422,2010,2010-05-10,STL,DAL,,,,,BarrAl20,Alex Barron
423,2010,2010-05-10,DAL,STL,,,,,CarpBo20,Bobby Carpenter
423,2010,2010-05-10,STL,DAL,,,,,BarrAl20,Alex Barron
424,2010,2010-05-25,JAX,MIA,2011,7,218,0,TaylRy00,Ryan Taylor
424,2010,2010-05-25,MIA,JAX,,,,,SmilJu20,Justin Smiley
425,2010,2010-06-07,SF,STL,,,,,BrucIs00,Isaac Bruce
425,2010,2010-06-07,STL,SF,2012,,,1,,
426,2010,2010-06-21,NO,WAS,,,,,BrowJa55,Jammal Brown
426,2010,2010-06-21,NO,WAS,2011,5,155,0,PaulNi00,Niles Paul
426,2010,2010-06-21,WAS,NO,2011,3,72,0,WilsMa01,Martez Wilson
427,2010,2010-07-31,DEN,PHI,,,,,ArriJ.00,J.J. Arrington
427,2010,2010-07-31,DEN,PHI,2012,6,194,1,McNuMa00,Marvin McNutt
427,2010,2010-07-31,PHI,DEN,,,,,MaysJo99,Joe Mays
428,2010,2010-08-02,BAL,WAS,,,,,BeckJo00,John Beck
428,2010,2010-08-02,WAS,BAL,,,,,,Doug Dutch
429,2010,2010-08-17,SEA,SF,2011,6,190,0,JoneCo01,Colin Jones
429,2010,2010-08-17,SF,SEA,,,,,BalmKe99,Kentwan Balmer
430,2010,2010-08-18,DET,SEA,2011,6,173,0,MaxwBy00,Byron Maxwell
430,2010,2010-08-18,SEA,DET,,,,,JackLa98,Lawrence Jackson
431,2010,2010-08-23,ATL,NE,,,,,OjinQu20,Quinn Ojinnaka
431,2010,2010-08-23,NE,ATL,2011,7,230,0,MattCl01,Cliff Matthews
432,2010,2010-08-25,MIA,MIN,,,,,CamaGr00,Greg Camarillo
432,2010,2010-08-25,MIN,MIA,,,,,SappBe20,Benny Sapp
433,2010,2010-08-30,ARI,PHI,,,,,CalvJo99,Jorrick Calvin
433,2010,2010-08-30,PHI,ARI,,,,,ScotCh00,Charles Scott
434,2010,2010-08-30,STL,WAS,,,,,DaviHa21,Hall Davis
434,2010,2010-08-30,WAS,STL,,,,,MorrDe02,Dennis Morris
436,2010,2010-08-31,DET,SEA,,,,,PoluTy20,Tyler Polumbus
436,2010,2010-08-31,SEA,DET,2010,7,,0,,
437,2010,2010-09-01,BAL,SEA,2011,5,157,0,HoguDo01,Doug Hogue
437,2010,2010-09-01,SEA,BAL,,,,,WilsJo99,Josh Wilson
438,2010,2010-09-03,ARI,PHI,,,,,WellRe20,Reggie Wells
438,2010,2010-09-03,PHI,ARI,2011,6,184,0,CartDa01,David Carter
439,2010,2010-09-04,DAL,MIA,,,,,McQuPa20,Pat McQuistan
439,2010,2010-09-04,MIA,DAL,2010,,,0,,
440,2010,2010-09-04,DAL,SD,,,,,CrayPa00,Patrick Crayton
440,2010,2010-09-04,SD,DAL,2010,7,,0,,
441,2010,2010-09-04,MIN,NYG,,,,,RoseSa00,Sage Rosenfels
441,2010,2010-09-04,MIN,NYG,,,,,ReynDa00,Darius Reynaud
441,2010,2010-09-04,NYG,MIN,2010,7,,0,,
442,2010,2010-09-04,IND,WAS,2011,7,224,0,WhitMa01,Markus White
442,2010,2010-09-04,WAS,IND,,,,,TryoJu99,Justin Tryon
443,2010,2010-09-04,BAL,PHI,,,,,BarnAn99,Antwan Barnes
443,2010,2010-09-04,PHI,BAL,2011,7,225,0,AlleAn01,Anthony Allen
444,2010,2010-09-04,DEN,DET,,,,,SmitAl98,Alphonso Smith
444,2010,2010-09-04,DEN,DET,2011,7,205,0,,
444,2010,2010-09-04,DET,DEN,,,,,GronDa00,Dan Gronkowski
444,2010,2010-09-04,DET,DEN,2011,6,186,0,SmitD.00,D.J. Smith
445,2010,2010-09-04,KC,NE,,,,,PageJa20,Jarrad Page
445,2010,2010-09-04,NE,KC,2012,7,238,0,HemiJu00,Junior Hemingway
446,2010,2010-09-04,NE,PHI,2012,6,200,0,WashBr00,Brandon Washington
446,2010,2010-09-04,PHI,NE,,,,,WhitTr20,Tracy White
446,2010,2010-09-04,PHI,NE,2012,7,223,0,LewiTr00,Travis Lewis
448,2010,2010-09-04,CIN,JAX,,,,,JoneDa99,David Jones
448,2010,2010-09-04,JAX,CIN,,,,,NelsRe99,Reggie Nelson
447,2010,2010-09-05,PHI,SEA,,,,,AndrSt21,Stacy Andrews
447,2010,2010-09-05,SEA,PHI,2010,7,,0,,
449,2010,2010-09-07,BAL,STL,,,,,ClayMa01,Mark Clayton
449,2010,2010-09-07,BAL,STL,2011,7,228,0,WillJa12,Jabara Williams
449,2010,2010-09-07,STL,BAL,2011,6,180,0,TaylTy00,Tyrod Taylor
450,2010,2010-09-15,DEN,NE,2011,4,99,0,WrigK.00,K.J. Wright
450,2010,2010-09-15,NE,DEN,,,,,MaroLa00,Laurence Maroney
450,2010,2010-09-15,NE,DEN,2011,6,189,0,MohaMi00,Mike Mohamed
451,2010,2010-10-05,CLE,MIN,2010,7,,0,,
451,2010,2010-10-05,MIN,CLE,,,,,MitcJa20,Jayme Mitchell
452,2010,2010-10-05,BUF,SEA,,,,,LyncMa00,Marshawn Lynch
452,2010,2010-10-05,SEA,BUF,2011,4,122,0,HairCh00,Chris Hairston
452,2010,2010-10-05,SEA,BUF,2012,5,147,0,CardTa00,Tank Carder
453,2010,2010-10-06,MIN,NE,2011,3,74,0,MallRy00,Ryan Mallett
453,2010,2010-10-06,NE,MIN,,,,,MossRa00,Randy Moss
453,2010,2010-10-06,NE,MIN,2012,7,223,0,LewiTr00,Travis Lewis
454,2010,2010-10-12,NE,SEA,2011,4,99,0,WrigK.00,K.J. Wright
454,2010,2010-10-12,SEA,NE,,,,,BranDe00,Deion Branch
455,2010,2010-10-18,CLE,PHI,,,,,HarrJe00,Jerome Harrison
455,2010,2010-10-18,PHI,CLE,,,,,BellMi00,Mike Bell
456,2010,2010-10-18,GB,JAX,2011,,,1,,
456,2010,2010-10-18,JAX,GB,,,,,SmitAn21,Anthony Smith
457,2010,2010-10-19,KC,TB,,,,,MageAl99,Alex Magee
457,2010,2010-10-19,KC,TB,2011,6,187,0,BradAl00,Allen Bradford
457,2010,2010-10-19,TB,KC,2011,5,135,0,StanRi00,Ricky Stanzi
458,2011,2011-04-28,ATL,CLE,2011,1,26,0,BaldJo00,Jonathan Baldwin
458,2011,2011-04-28,ATL,CLE,2011,2,59,0,LittGr00,Greg Little
458,2011,2011-04-28,ATL,CLE,2011,4,118,0,BrowJa00,Jalil Brown
458,2011,2011-04-28,ATL,CLE,2011,4,124,0,MareOw00,Owen Marecic
458,2011,2011-04-28,ATL,CLE,2012,1,22,0,WeedBr00,Brandon Weeden
458,2011,2011-04-28,CLE,ATL,2011,1,6,0,JoneJu02,Julio Jones
459,2011,2011-04-28,JAX,WAS,2011,1,16,0,KerrRy00,Ryan Kerrigan
459,2011,2011-04-28,JAX,WAS,2011,2,49,0,IjalBe00,Ben Ijalana
459,2011,2011-04-28,WAS,JAX,2011,1,10,0,GabbBl00,Blaine Gabbert
460,2011,2011-04-28,CLE,KC,2011,1,26,0,BaldJo00,Jonathan Baldwin
460,2011,2011-04-28,CLE,KC,2011,3,70,0,HousJu00,Justin Houston
460,2011,2011-04-28,KC,CLE,2011,1,21,0,TaylPh00,Phil Taylor
461,2011,2011-04-28,NE,NO,2011,1,28,0,IngrMa01,Mark Ingram
461,2011,2011-04-28,NO,NE,2011,2,56,0,VereSh00,Shane Vereen
461,2011,2011-04-28,NO,NE,2012,1,27,0,ZeitKe00,Kevin Zeitler
462,2011,2011-04-29,DEN,SF,2011,2,36,0,KaepCo00,Colin Kaepernick
462,2011,2011-04-29,SF,DEN,2011,2,45,0,MoorRa00,Rahim Moore
462,2011,2011-04-29,SF,DEN,2011,4,108,0,CartQu01,Quinton Carter
462,2011,2011-04-29,SF,DEN,2011,5,141,0,WillD.00,D.J. Williams
463,2011,2011-04-29,IND,WAS,2011,2,53,0,PaeaSt00,Stephen Paea
463,2011,2011-04-29,IND,WAS,2011,5,152,0,YateT.00,T.J. Yates
463,2011,2011-04-29,WAS,IND,2011,2,49,0,IjalBe00,Ben Ijalana
464,2011,2011-04-29,CHI,WAS,2011,2,62,0,ThomDa03,Daniel Thomas
464,2011,2011-04-29,CHI,WAS,2011,4,127,0,CarmRo00,Roc Carmichael
464,2011,2011-04-29,WAS,CHI,2011,2,53,0,PaeaSt00,Stephen Paea
465,2011,2011-04-29,DET,SEA,2011,3,75,0,MoffJo00,John Moffitt
465,2011,2011-04-29,DET,SEA,2011,4,107,0,DurhKr00,Kris Durham
465,2011,2011-04-29,DET,SEA,2011,5,154,0,SherRi00,Richard Sherman
465,2011,2011-04-29,DET,SEA,2011,7,205,0,LeviLa00,Lazarius Levingston
465,2011,2011-04-29,SEA,DET,2011,2,57,0,LeshMi00,Mikel Leshoure
465,2011,2011-04-29,SEA,DET,2011,5,157,0,HoguDo01,Doug Hogue
465,2011,2011-04-29,SEA,DET,2011,7,209,0,CulbJo00,Johnny Culbreath
466,2011,2011-04-29,HOU,NE,2011,3,73,0,RidlSt00,Stevan Ridley
466,2011,2011-04-29,HOU,NE,2011,5,138,0,CannMa00,Marcus Cannon
466,2011,2011-04-29,NE,HOU,2011,2,60,0,HarrBr00,Brandon Harris
467,2011,2011-04-29,MIA,WAS,2011,3,79,0,HankLe00,Leonard Hankerson
467,2011,2011-04-29,MIA,WAS,2011,5,146,0,GomeDe00,DeJon Gomes
467,2011,2011-04-29,MIA,WAS,2011,7,217,0,HurtMa00,Maurice Hurt
467,2011,2011-04-29,WAS,MIA,2011,2,62,0,ThomDa03,Daniel Thomas
468,2011,2011-04-29,JAX,SF,2011,3,80,0,CullCh00,Chris Culliver
468,2011,2011-04-29,JAX,SF,2011,6,182,0,JohnRo05,Ronald Johnson
468,2011,2011-04-29,SF,JAX,2011,3,76,0,RackWi01,Will Rackley
469,2011,2011-04-29,NE,OAK,2011,3,92,0,BarkJo00,Joe Barksdale
469,2011,2011-04-29,NE,OAK,2011,4,125,0,JoneTa00,Taiwan Jones
469,2011,2011-04-29,OAK,NE,2011,7,219,0,WillMa01,Malcolm Williams
469,2011,2011-04-29,OAK,NE,2012,2,48,0,WilsTa00,Tavon Wilson
470,2011,2011-04-29,BAL,PHI,2011,3,90,0,MarsCu01,Curtis Marsh
470,2011,2011-04-29,BAL,PHI,2011,6,191,0,KelcJa00,Jason Kelce
470,2011,2011-04-29,PHI,BAL,2011,3,85,0,ReidJa00,Jah Reid
471,2011,2011-04-30,PHI,TB,2011,4,104,0,StocLu00,Luke Stocker
471,2011,2011-04-30,TB,PHI,2011,4,116,0,MattCa00,Casey Matthews
471,2011,2011-04-30,TB,PHI,2012,4,99,0,JoneBe01,Ben Jones
472,2011,2011-04-30,HOU,WAS,2011,4,105,0,HeluRo00,Roy Helu
472,2011,2011-04-30,HOU,WAS,2011,6,178,0,RobiAl00,Aldrick Robinson
472,2011,2011-04-30,WAS,HOU,2011,4,127,0,CarmRo00,Roc Carmichael
472,2011,2011-04-30,WAS,HOU,2011,5,144,0,KeoxSh00,Shiloh Keo
472,2011,2011-04-30,WAS,HOU,2011,5,152,0,YateT.00,T.J. Yates
473,2011,2011-04-30,DEN,GB,2011,5,141,0,WillD.00,D.J. Williams
473,2011,2011-04-30,DEN,GB,2011,6,186,0,SmitD.00,D.J. Smith
473,2011,2011-04-30,GB,DEN,2011,4,129,0,ThomJu00,Julius Thomas
473,2011,2011-04-30,GB,DEN,2011,7,204,0,GreeVi00,Virgil Green
474,2011,2011-04-30,ATL,STL,2011,5,158,0,HineJe00,Jermale Hines
474,2011,2011-04-30,ATL,STL,2011,7,229,0,NelsJo01,Jonathan Nelson
474,2011,2011-04-30,STL,ATL,2011,5,145,0,RodgJa00,Jacquizz Rodgers
475,2011,2011-04-30,CLE,MIN,2011,6,168,0,LoveDe00,Demarcus Love
475,2011,2011-04-30,CLE,MIN,2011,6,170,0,RaymMi00,Mistral Raymond
475,2011,2011-04-30,MIN,CLE,2011,5,150,0,PinkJa00,Jason Pinkston
476,2011,2011-04-30,NYJ,PHI,2011,5,161,0,VandJu00,Julian Vandervelde
476,2011,2011-04-30,NYJ,PHI,2011,6,194,0,CartMa01,Markell Carter
